
==================================================================
TEST QUERY: SELECT * FROM huge_users JOIN huge_transactions ON huge_users.id = huge_transactions.user_id
------------------------------------------------------------------
Optimizer is processing heuristics and DP...

OPTIMAL PHYSICAL PLAN (Tree):

JOIN SEQUENCE (Order of Operations):
  Join 1: [huge_transactions] X [huge_users] ON huge_transactions.user_id = huge_users.id (MergeJoin)

Estimated Cost: 3000
Resulting Tuple Size: 500000
Best Algorithm Selected: Merge

--- EXECUTION ENGINE RESULTS ---
huge_transactions.amount	huge_transactions.tx_id	huge_transactions.user_id	huge_users.id	huge_users.region	
136	1026	1027	1027	Region27	
137	1027	1028	1028	Region28	
138	1028	1029	1029	Region29	
139	1029	1030	1030	Region30	
140	1030	1031	1031	Region31	
141	1031	1032	1032	Region32	
142	1032	1033	1033	Region33	
143	1033	1034	1034	Region34	
144	1034	1035	1035	Region35	
145	1035	1036	1036	Region36	
146	1036	1037	1037	Region37	
147	1037	1038	1038	Region38	
148	1038	1039	1039	Region39	
149	1039	1040	1040	Region40	
150	1040	1041	1041	Region41	
151	1041	1042	1042	Region42	
152	1042	1043	1043	Region43	
153	1043	1044	1044	Region44	
154	1044	1045	1045	Region45	
155	1045	1046	1046	Region46	
156	1046	1047	1047	Region47	
157	1047	1048	1048	Region48	
158	1048	1049	1049	Region49	
159	1049	1050	1050	Region0	
160	1050	1051	1051	Region1	
161	1051	1052	1052	Region2	
162	1052	1053	1053	Region3	
163	1053	1054	1054	Region4	
164	1054	1055	1055	Region5	
165	1055	1056	1056	Region6	
166	1056	1057	1057	Region7	
167	1057	1058	1058	Region8	
168	1058	1059	1059	Region9	
169	1059	1060	1060	Region10	
170	1060	1061	1061	Region11	
171	1061	1062	1062	Region12	
172	1062	1063	1063	Region13	
173	1063	1064	1064	Region14	
174	1064	1065	1065	Region15	
175	1065	1066	1066	Region16	
176	1066	1067	1067	Region17	
177	1067	1068	1068	Region18	
178	1068	1069	1069	Region19	
179	1069	1070	1070	Region20	
180	1070	1071	1071	Region21	
181	1071	1072	1072	Region22	
182	1072	1073	1073	Region23	
183	1073	1074	1074	Region24	
184	1074	1075	1075	Region25	
185	1075	1076	1076	Region26	
186	1076	1077	1077	Region27	
187	1077	1078	1078	Region28	
188	1078	1079	1079	Region29	
189	1079	1080	1080	Region30	
190	1080	1081	1081	Region31	
191	1081	1082	1082	Region32	
192	1082	1083	1083	Region33	
193	1083	1084	1084	Region34	
194	1084	1085	1085	Region35	
195	1085	1086	1086	Region36	
196	1086	1087	1087	Region37	
197	1087	1088	1088	Region38	
198	1088	1089	1089	Region39	
199	1089	1090	1090	Region40	
200	1090	1091	1091	Region41	
201	1091	1092	1092	Region42	
202	1092	1093	1093	Region43	
203	1093	1094	1094	Region44	
204	1094	1095	1095	Region45	
205	1095	1096	1096	Region46	
206	1096	1097	1097	Region47	
207	1097	1098	1098	Region48	
208	1098	1099	1099	Region49	
209	1099	1100	1100	Region0	
210	1100	1101	1101	Region1	
211	1101	1102	1102	Region2	
212	1102	1103	1103	Region3	
213	1103	1104	1104	Region4	
214	1104	1105	1105	Region5	
215	1105	1106	1106	Region6	
216	1106	1107	1107	Region7	
217	1107	1108	1108	Region8	
218	1108	1109	1109	Region9	
219	1109	1110	1110	Region10	
220	1110	1111	1111	Region11	
221	1111	1112	1112	Region12	
222	1112	1113	1113	Region13	
223	1113	1114	1114	Region14	
224	1114	1115	1115	Region15	
225	1115	1116	1116	Region16	
226	1116	1117	1117	Region17	
227	1117	1118	1118	Region18	
228	1118	1119	1119	Region19	
229	1119	1120	1120	Region20	
230	1120	1121	1121	Region21	
231	1121	1122	1122	Region22	
232	1122	1123	1123	Region23	
233	1123	1124	1124	Region24	
234	1124	1125	1125	Region25	
235	1125	1126	1126	Region26	
236	1126	1127	1127	Region27	
237	1127	1128	1128	Region28	
238	1128	1129	1129	Region29	
239	1129	1130	1130	Region30	
240	1130	1131	1131	Region31	
241	1131	1132	1132	Region32	
242	1132	1133	1133	Region33	
243	1133	1134	1134	Region34	
244	1134	1135	1135	Region35	
245	1135	1136	1136	Region36	
246	1136	1137	1137	Region37	
247	1137	1138	1138	Region38	
248	1138	1139	1139	Region39	
249	1139	1140	1140	Region40	
250	1140	1141	1141	Region41	
251	1141	1142	1142	Region42	
252	1142	1143	1143	Region43	
253	1143	1144	1144	Region44	
254	1144	1145	1145	Region45	
255	1145	1146	1146	Region46	
256	1146	1147	1147	Region47	
257	1147	1148	1148	Region48	
258	1148	1149	1149	Region49	
259	1149	1150	1150	Region0	
260	1150	1151	1151	Region1	
261	1151	1152	1152	Region2	
262	1152	1153	1153	Region3	
263	1153	1154	1154	Region4	
264	1154	1155	1155	Region5	
265	1155	1156	1156	Region6	
266	1156	1157	1157	Region7	
267	1157	1158	1158	Region8	
268	1158	1159	1159	Region9	
269	1159	1160	1160	Region10	
270	1160	1161	1161	Region11	
271	1161	1162	1162	Region12	
272	1162	1163	1163	Region13	
273	1163	1164	1164	Region14	
274	1164	1165	1165	Region15	
275	1165	1166	1166	Region16	
276	1166	1167	1167	Region17	
277	1167	1168	1168	Region18	
278	1168	1169	1169	Region19	
279	1169	1170	1170	Region20	
280	1170	1171	1171	Region21	
281	1171	1172	1172	Region22	
282	1172	1173	1173	Region23	
283	1173	1174	1174	Region24	
284	1174	1175	1175	Region25	
285	1175	1176	1176	Region26	
286	1176	1177	1177	Region27	
287	1177	1178	1178	Region28	
288	1178	1179	1179	Region29	
289	1179	1180	1180	Region30	
290	1180	1181	1181	Region31	
291	1181	1182	1182	Region32	
292	1182	1183	1183	Region33	
293	1183	1184	1184	Region34	
294	1184	1185	1185	Region35	
295	1185	1186	1186	Region36	
296	1186	1187	1187	Region37	
297	1187	1188	1188	Region38	
298	1188	1189	1189	Region39	
299	1189	1190	1190	Region40	
300	1190	1191	1191	Region41	
301	1191	1192	1192	Region42	
302	1192	1193	1193	Region43	
303	1193	1194	1194	Region44	
304	1194	1195	1195	Region45	
305	1195	1196	1196	Region46	
306	1196	1197	1197	Region47	
307	1197	1198	1198	Region48	
308	1198	1199	1199	Region49	
309	1199	1200	1200	Region0	
310	1200	1201	1201	Region1	
311	1201	1202	1202	Region2	
312	1202	1203	1203	Region3	
313	1203	1204	1204	Region4	
314	1204	1205	1205	Region5	
315	1205	1206	1206	Region6	
316	1206	1207	1207	Region7	
317	1207	1208	1208	Region8	
318	1208	1209	1209	Region9	
319	1209	1210	1210	Region10	
320	1210	1211	1211	Region11	
321	1211	1212	1212	Region12	
322	1212	1213	1213	Region13	
323	1213	1214	1214	Region14	
324	1214	1215	1215	Region15	
325	1215	1216	1216	Region16	
326	1216	1217	1217	Region17	
327	1217	1218	1218	Region18	
328	1218	1219	1219	Region19	
329	1219	1220	1220	Region20	
330	1220	1221	1221	Region21	
331	1221	1222	1222	Region22	
332	1222	1223	1223	Region23	
333	1223	1224	1224	Region24	
334	1224	1225	1225	Region25	
335	1225	1226	1226	Region26	
336	1226	1227	1227	Region27	
337	1227	1228	1228	Region28	
338	1228	1229	1229	Region29	
339	1229	1230	1230	Region30	
340	1230	1231	1231	Region31	
341	1231	1232	1232	Region32	
342	1232	1233	1233	Region33	
343	1233	1234	1234	Region34	
344	1234	1235	1235	Region35	
345	1235	1236	1236	Region36	
346	1236	1237	1237	Region37	
347	1237	1238	1238	Region38	
348	1238	1239	1239	Region39	
349	1239	1240	1240	Region40	
350	1240	1241	1241	Region41	
351	1241	1242	1242	Region42	
352	1242	1243	1243	Region43	
353	1243	1244	1244	Region44	
354	1244	1245	1245	Region45	
355	1245	1246	1246	Region46	
356	1246	1247	1247	Region47	
357	1247	1248	1248	Region48	
358	1248	1249	1249	Region49	
359	1249	1250	1250	Region0	
360	1250	1251	1251	Region1	
361	1251	1252	1252	Region2	
362	1252	1253	1253	Region3	
363	1253	1254	1254	Region4	
364	1254	1255	1255	Region5	
365	1255	1256	1256	Region6	
366	1256	1257	1257	Region7	
367	1257	1258	1258	Region8	
368	1258	1259	1259	Region9	
369	1259	1260	1260	Region10	
370	1260	1261	1261	Region11	
371	1261	1262	1262	Region12	
372	1262	1263	1263	Region13	
373	1263	1264	1264	Region14	
374	1264	1265	1265	Region15	
375	1265	1266	1266	Region16	
376	1266	1267	1267	Region17	
377	1267	1268	1268	Region18	
378	1268	1269	1269	Region19	
379	1269	1270	1270	Region20	
380	1270	1271	1271	Region21	
381	1271	1272	1272	Region22	
382	1272	1273	1273	Region23	
383	1273	1274	1274	Region24	
384	1274	1275	1275	Region25	
385	1275	1276	1276	Region26	
386	1276	1277	1277	Region27	
387	1277	1278	1278	Region28	
388	1278	1279	1279	Region29	
389	1279	1280	1280	Region30	
390	1280	1281	1281	Region31	
391	1281	1282	1282	Region32	
392	1282	1283	1283	Region33	
393	1283	1284	1284	Region34	
394	1284	1285	1285	Region35	
395	1285	1286	1286	Region36	
396	1286	1287	1287	Region37	
397	1287	1288	1288	Region38	
398	1288	1289	1289	Region39	
399	1289	1290	1290	Region40	
400	1290	1291	1291	Region41	
401	1291	1292	1292	Region42	
402	1292	1293	1293	Region43	
403	1293	1294	1294	Region44	
404	1294	1295	1295	Region45	
405	1295	1296	1296	Region46	
406	1296	1297	1297	Region47	
407	1297	1298	1298	Region48	
408	1298	1299	1299	Region49	
409	1299	1300	1300	Region0	
410	1300	1301	1301	Region1	
411	1301	1302	1302	Region2	
412	1302	1303	1303	Region3	
413	1303	1304	1304	Region4	
414	1304	1305	1305	Region5	
415	1305	1306	1306	Region6	
416	1306	1307	1307	Region7	
417	1307	1308	1308	Region8	
418	1308	1309	1309	Region9	
419	1309	1310	1310	Region10	
420	1310	1311	1311	Region11	
421	1311	1312	1312	Region12	
422	1312	1313	1313	Region13	
423	1313	1314	1314	Region14	
424	1314	1315	1315	Region15	
425	1315	1316	1316	Region16	
426	1316	1317	1317	Region17	
427	1317	1318	1318	Region18	
428	1318	1319	1319	Region19	
429	1319	1320	1320	Region20	
430	1320	1321	1321	Region21	
431	1321	1322	1322	Region22	
432	1322	1323	1323	Region23	
433	1323	1324	1324	Region24	
434	1324	1325	1325	Region25	
435	1325	1326	1326	Region26	
436	1326	1327	1327	Region27	
437	1327	1328	1328	Region28	
438	1328	1329	1329	Region29	
439	1329	1330	1330	Region30	
440	1330	1331	1331	Region31	
441	1331	1332	1332	Region32	
442	1332	1333	1333	Region33	
443	1333	1334	1334	Region34	
444	1334	1335	1335	Region35	
445	1335	1336	1336	Region36	
446	1336	1337	1337	Region37	
447	1337	1338	1338	Region38	
448	1338	1339	1339	Region39	
449	1339	1340	1340	Region40	
450	1340	1341	1341	Region41	
451	1341	1342	1342	Region42	
452	1342	1343	1343	Region43	
453	1343	1344	1344	Region44	
454	1344	1345	1345	Region45	
455	1345	1346	1346	Region46	
456	1346	1347	1347	Region47	
457	1347	1348	1348	Region48	
458	1348	1349	1349	Region49	
459	1349	1350	1350	Region0	
460	1350	1351	1351	Region1	
461	1351	1352	1352	Region2	
462	1352	1353	1353	Region3	
463	1353	1354	1354	Region4	
464	1354	1355	1355	Region5	
465	1355	1356	1356	Region6	
466	1356	1357	1357	Region7	
467	1357	1358	1358	Region8	
468	1358	1359	1359	Region9	
469	1359	1360	1360	Region10	
470	1360	1361	1361	Region11	
471	1361	1362	1362	Region12	
472	1362	1363	1363	Region13	
473	1363	1364	1364	Region14	
474	1364	1365	1365	Region15	
475	1365	1366	1366	Region16	
476	1366	1367	1367	Region17	
477	1367	1368	1368	Region18	
478	1368	1369	1369	Region19	
479	1369	1370	1370	Region20	
480	1370	1371	1371	Region21	
481	1371	1372	1372	Region22	
482	1372	1373	1373	Region23	
483	1373	1374	1374	Region24	
484	1374	1375	1375	Region25	
485	1375	1376	1376	Region26	
486	1376	1377	1377	Region27	
487	1377	1378	1378	Region28	
488	1378	1379	1379	Region29	
489	1379	1380	1380	Region30	
490	1380	1381	1381	Region31	
491	1381	1382	1382	Region32	
492	1382	1383	1383	Region33	
493	1383	1384	1384	Region34	
494	1384	1385	1385	Region35	
495	1385	1386	1386	Region36	
496	1386	1387	1387	Region37	
497	1387	1388	1388	Region38	
498	1388	1389	1389	Region39	
499	1389	1390	1390	Region40	
500	1390	1391	1391	Region41	
501	1391	1392	1392	Region42	
502	1392	1393	1393	Region43	
503	1393	1394	1394	Region44	
504	1394	1395	1395	Region45	
505	1395	1396	1396	Region46	
506	1396	1397	1397	Region47	
507	1397	1398	1398	Region48	
508	1398	1399	1399	Region49	
509	1399	1400	1400	Region0	
510	1400	1401	1401	Region1	
511	1401	1402	1402	Region2	
512	1402	1403	1403	Region3	
513	1403	1404	1404	Region4	
514	1404	1405	1405	Region5	
515	1405	1406	1406	Region6	
516	1406	1407	1407	Region7	
517	1407	1408	1408	Region8	
518	1408	1409	1409	Region9	
519	1409	1410	1410	Region10	
520	1410	1411	1411	Region11	
521	1411	1412	1412	Region12	
522	1412	1413	1413	Region13	
523	1413	1414	1414	Region14	
524	1414	1415	1415	Region15	
525	1415	1416	1416	Region16	
526	1416	1417	1417	Region17	
527	1417	1418	1418	Region18	
528	1418	1419	1419	Region19	
529	1419	1420	1420	Region20	
530	1420	1421	1421	Region21	
531	1421	1422	1422	Region22	
532	1422	1423	1423	Region23	
533	1423	1424	1424	Region24	
534	1424	1425	1425	Region25	
535	1425	1426	1426	Region26	
536	1426	1427	1427	Region27	
537	1427	1428	1428	Region28	
538	1428	1429	1429	Region29	
539	1429	1430	1430	Region30	
540	1430	1431	1431	Region31	
541	1431	1432	1432	Region32	
542	1432	1433	1433	Region33	
543	1433	1434	1434	Region34	
544	1434	1435	1435	Region35	
545	1435	1436	1436	Region36	
546	1436	1437	1437	Region37	
547	1437	1438	1438	Region38	
548	1438	1439	1439	Region39	
549	1439	1440	1440	Region40	
550	1440	1441	1441	Region41	
551	1441	1442	1442	Region42	
552	1442	1443	1443	Region43	
553	1443	1444	1444	Region44	
554	1444	1445	1445	Region45	
555	1445	1446	1446	Region46	
556	1446	1447	1447	Region47	
557	1447	1448	1448	Region48	
558	1448	1449	1449	Region49	
559	1449	1450	1450	Region0	
560	1450	1451	1451	Region1	
561	1451	1452	1452	Region2	
562	1452	1453	1453	Region3	
563	1453	1454	1454	Region4	
564	1454	1455	1455	Region5	
565	1455	1456	1456	Region6	
566	1456	1457	1457	Region7	
567	1457	1458	1458	Region8	
568	1458	1459	1459	Region9	
569	1459	1460	1460	Region10	
570	1460	1461	1461	Region11	
571	1461	1462	1462	Region12	
572	1462	1463	1463	Region13	
573	1463	1464	1464	Region14	
574	1464	1465	1465	Region15	
575	1465	1466	1466	Region16	
576	1466	1467	1467	Region17	
577	1467	1468	1468	Region18	
578	1468	1469	1469	Region19	
579	1469	1470	1470	Region20	
580	1470	1471	1471	Region21	
581	1471	1472	1472	Region22	
582	1472	1473	1473	Region23	
583	1473	1474	1474	Region24	
584	1474	1475	1475	Region25	
585	1475	1476	1476	Region26	
586	1476	1477	1477	Region27	
587	1477	1478	1478	Region28	
588	1478	1479	1479	Region29	
589	1479	1480	1480	Region30	
590	1480	1481	1481	Region31	
591	1481	1482	1482	Region32	
592	1482	1483	1483	Region33	
593	1483	1484	1484	Region34	
594	1484	1485	1485	Region35	
595	1485	1486	1486	Region36	
596	1486	1487	1487	Region37	
597	1487	1488	1488	Region38	
598	1488	1489	1489	Region39	
599	1489	1490	1490	Region40	
600	1490	1491	1491	Region41	
601	1491	1492	1492	Region42	
602	1492	1493	1493	Region43	
603	1493	1494	1494	Region44	
604	1494	1495	1495	Region45	
605	1495	1496	1496	Region46	
606	1496	1497	1497	Region47	
607	1497	1498	1498	Region48	
608	1498	1499	1499	Region49	
609	1499	1500	1500	Region0	
610	1500	1501	1501	Region1	
611	1501	1502	1502	Region2	
612	1502	1503	1503	Region3	
613	1503	1504	1504	Region4	
614	1504	1505	1505	Region5	
615	1505	1506	1506	Region6	
616	1506	1507	1507	Region7	
617	1507	1508	1508	Region8	
618	1508	1509	1509	Region9	
619	1509	1510	1510	Region10	
620	1510	1511	1511	Region11	
621	1511	1512	1512	Region12	
622	1512	1513	1513	Region13	
623	1513	1514	1514	Region14	
624	1514	1515	1515	Region15	
625	1515	1516	1516	Region16	
626	1516	1517	1517	Region17	
627	1517	1518	1518	Region18	
628	1518	1519	1519	Region19	
629	1519	1520	1520	Region20	
630	1520	1521	1521	Region21	
631	1521	1522	1522	Region22	
632	1522	1523	1523	Region23	
633	1523	1524	1524	Region24	
634	1524	1525	1525	Region25	
635	1525	1526	1526	Region26	
636	1526	1527	1527	Region27	
637	1527	1528	1528	Region28	
638	1528	1529	1529	Region29	
639	1529	1530	1530	Region30	
640	1530	1531	1531	Region31	
641	1531	1532	1532	Region32	
642	1532	1533	1533	Region33	
643	1533	1534	1534	Region34	
644	1534	1535	1535	Region35	
645	1535	1536	1536	Region36	
646	1536	1537	1537	Region37	
647	1537	1538	1538	Region38	
648	1538	1539	1539	Region39	
649	1539	1540	1540	Region40	
650	1540	1541	1541	Region41	
651	1541	1542	1542	Region42	
652	1542	1543	1543	Region43	
653	1543	1544	1544	Region44	
654	1544	1545	1545	Region45	
655	1545	1546	1546	Region46	
656	1546	1547	1547	Region47	
657	1547	1548	1548	Region48	
658	1548	1549	1549	Region49	
659	1549	1550	1550	Region0	
660	1550	1551	1551	Region1	
661	1551	1552	1552	Region2	
662	1552	1553	1553	Region3	
663	1553	1554	1554	Region4	
664	1554	1555	1555	Region5	
665	1555	1556	1556	Region6	
666	1556	1557	1557	Region7	
667	1557	1558	1558	Region8	
668	1558	1559	1559	Region9	
669	1559	1560	1560	Region10	
670	1560	1561	1561	Region11	
671	1561	1562	1562	Region12	
672	1562	1563	1563	Region13	
673	1563	1564	1564	Region14	
674	1564	1565	1565	Region15	
675	1565	1566	1566	Region16	
676	1566	1567	1567	Region17	
677	1567	1568	1568	Region18	
678	1568	1569	1569	Region19	
679	1569	1570	1570	Region20	
680	1570	1571	1571	Region21	
681	1571	1572	1572	Region22	
682	1572	1573	1573	Region23	
683	1573	1574	1574	Region24	
684	1574	1575	1575	Region25	
685	1575	1576	1576	Region26	
686	1576	1577	1577	Region27	
687	1577	1578	1578	Region28	
688	1578	1579	1579	Region29	
689	1579	1580	1580	Region30	
690	1580	1581	1581	Region31	
691	1581	1582	1582	Region32	
692	1582	1583	1583	Region33	
693	1583	1584	1584	Region34	
694	1584	1585	1585	Region35	
695	1585	1586	1586	Region36	
696	1586	1587	1587	Region37	
697	1587	1588	1588	Region38	
698	1588	1589	1589	Region39	
699	1589	1590	1590	Region40	
700	1590	1591	1591	Region41	
701	1591	1592	1592	Region42	
702	1592	1593	1593	Region43	
703	1593	1594	1594	Region44	
704	1594	1595	1595	Region45	
705	1595	1596	1596	Region46	
706	1596	1597	1597	Region47	
707	1597	1598	1598	Region48	
708	1598	1599	1599	Region49	
709	1599	1600	1600	Region0	
710	1600	1601	1601	Region1	
711	1601	1602	1602	Region2	
712	1602	1603	1603	Region3	
713	1603	1604	1604	Region4	
714	1604	1605	1605	Region5	
715	1605	1606	1606	Region6	
716	1606	1607	1607	Region7	
717	1607	1608	1608	Region8	
718	1608	1609	1609	Region9	
719	1609	1610	1610	Region10	
720	1610	1611	1611	Region11	
721	1611	1612	1612	Region12	
722	1612	1613	1613	Region13	
723	1613	1614	1614	Region14	
724	1614	1615	1615	Region15	
725	1615	1616	1616	Region16	
726	1616	1617	1617	Region17	
727	1617	1618	1618	Region18	
728	1618	1619	1619	Region19	
729	1619	1620	1620	Region20	
730	1620	1621	1621	Region21	
731	1621	1622	1622	Region22	
732	1622	1623	1623	Region23	
733	1623	1624	1624	Region24	
734	1624	1625	1625	Region25	
735	1625	1626	1626	Region26	
736	1626	1627	1627	Region27	
737	1627	1628	1628	Region28	
738	1628	1629	1629	Region29	
739	1629	1630	1630	Region30	
740	1630	1631	1631	Region31	
741	1631	1632	1632	Region32	
742	1632	1633	1633	Region33	
743	1633	1634	1634	Region34	
744	1634	1635	1635	Region35	
745	1635	1636	1636	Region36	
746	1636	1637	1637	Region37	
747	1637	1638	1638	Region38	
748	1638	1639	1639	Region39	
749	1639	1640	1640	Region40	
750	1640	1641	1641	Region41	
751	1641	1642	1642	Region42	
752	1642	1643	1643	Region43	
753	1643	1644	1644	Region44	
754	1644	1645	1645	Region45	
755	1645	1646	1646	Region46	
756	1646	1647	1647	Region47	
757	1647	1648	1648	Region48	
758	1648	1649	1649	Region49	
759	1649	1650	1650	Region0	
760	1650	1651	1651	Region1	
761	1651	1652	1652	Region2	
762	1652	1653	1653	Region3	
763	1653	1654	1654	Region4	
764	1654	1655	1655	Region5	
765	1655	1656	1656	Region6	
766	1656	1657	1657	Region7	
767	1657	1658	1658	Region8	
768	1658	1659	1659	Region9	
769	1659	1660	1660	Region10	
770	1660	1661	1661	Region11	
771	1661	1662	1662	Region12	
772	1662	1663	1663	Region13	
773	1663	1664	1664	Region14	
774	1664	1665	1665	Region15	
775	1665	1666	1666	Region16	
776	1666	1667	1667	Region17	
777	1667	1668	1668	Region18	
778	1668	1669	1669	Region19	
779	1669	1670	1670	Region20	
780	1670	1671	1671	Region21	
781	1671	1672	1672	Region22	
782	1672	1673	1673	Region23	
783	1673	1674	1674	Region24	
784	1674	1675	1675	Region25	
785	1675	1676	1676	Region26	
786	1676	1677	1677	Region27	
787	1677	1678	1678	Region28	
788	1678	1679	1679	Region29	
789	1679	1680	1680	Region30	
790	1680	1681	1681	Region31	
791	1681	1682	1682	Region32	
